gvkey,year,s_integrity,s_teamwork,s_innovation,s_respect,s_quality
061325,2014,2.7937,3.3164,2.3651,6.6684,1.2049
061338,2014,2.2266,1.5586,2.023,2.3047,2.9387
061350,2014,1.0402,2.8543,6.3688,0.7601,2.7217
061377,2014,3.1021,1.8896,2.7846,1.522,3.5357
061380,2014,6.7162,1.9127,8.8619,9.9465,2.0884
061381,2014,2.601,1.7159,2.3957,1.7533,6.9836
061388,2014,2.2198,1.6963,1.9842,1.3357,0.4921
061399,2014,3.124,4.3583,3.2731,4.7465,1.7262
061406,2014,3.0263,1.5596,3.1159,1.4017,0.6075
061408,2014,3.6649,1.4328,3.4969,2.2908,0.7529
061409,2014,1.8848,1.3245,3.1809,1.7791,2.3047
061418,2014,3.6174,1.3838,1.9925,2.0929,0.7513
061420,2014,1.6869,1.2079,2.4732,1.4557,2.3063
061439,2014,1.2501,0.8625,5.9048,1.2155,5.2761
061440,2014,2.7433,3.0557,4.5314,1.0702,2.3922
061452,2014,1.8891,1.9743,2.3363,2.5544,0.8711
061483,2014,5.1582,4.2883,4.735,5.0577,0.9822
061487,2014,1.4425,0.7595,3.5204,2.3452,1.1103
061490,2014,2.6298,6.1192,2.8266,4.6876,0.9828
061494,2014,1.7121,2.3117,6.2158,6.1338,3.9032
061513,2014,1.3683,2.53,8.7163,0.5902,6.0613
061519,2014,2.9469,2.8099,3.0608,1.0464,2.224
061548,2014,1.8986,1.4252,4.0006,2.2076,3.0064
061552,2014,1.1713,1.773,5.4803,1.3649,2.144
061557,2014,2.3606,2.0264,6.635,5.5192,3.0328
061562,2014,2.9137,1.9647,5.4942,1.708,3.998
061567,2014,1.3408,1.1003,7.0632,1.7543,1.0675
061574,2014,2.0485,3.6299,3.434,2.297,1.9102
061576,2014,1.6303,1.6088,1.9187,1.0781,2.1345
061581,2014,2.4081,0.3475,6.9072,2.6939,1.2503
061587,2014,0.8484,1.1883,7.0448,0.766,4.7764
061589,2014,3.2161,3.6648,0.9507,4.2427,1.4496
061591,2014,2.0304,2.7767,9.6914,1.6916,7.2275
061600,2014,1.5143,3.4734,3.4359,0.6581,1.6024
061616,2014,3.0191,2.4964,4.6368,2.0241,2.0119
061635,2014,1.0565,1.5807,1.8781,1.2403,2.0768
061646,2014,2.3315,3.4985,4.4419,3.1896,4.4628
061655,2014,3.2019,6.7923,4.6156,6.0713,1.2821
061662,2014,1.0775,0.7659,6.7294,10.5882,4.4645
061676,2014,3.0439,4.6662,13.6418,3.5568,6.058
061685,2014,1.4767,2.6075,7.3085,2.6974,4.1763
061693,2014,1.1872,1.1283,2.28,4.2848,0.6955
061726,2014,2.5971,5.7182,9.8864,4.2442,6.443
061732,2014,0.9321,1.3045,2.3187,1.4718,1.2979
061735,2014,0,0.3258,6.1659,2.7646,1.1469
061739,2014,2.1719,1.3012,3.3068,1.2606,0.6339
061745,2014,4.0448,4.0493,5.2046,4.726,2.9303
061759,2014,0.9974,1.7841,4.1349,1.4731,1.9437
061763,2014,2.0818,3.2457,8.626,3.8432,1.2472
061811,2014,2.1449,2.2859,2.1976,1.3686,2.2028
061899,2014,2.7582,14.5455,9.8677,1.7308,1.7325
061902,2014,5.0273,3.0806,9.656,3.053,3.0902
061955,2014,2.3476,3.0936,3.3347,3.7418,1.5982
061988,2014,3.7685,1.4462,3.8946,9.5416,2.0447
062016,2014,2.265,2.1038,14.3264,4.0167,2.8495
062057,2014,4.5111,7.0027,7.1241,5.7313,4.7326
062107,2014,0.4406,0.4746,1.247,1.0059,2.1035
062110,2014,4.4354,6.8508,3.142,2.539,3.1069
062168,2014,2.1741,3.4506,4.9524,6.1483,3.7016
062169,2014,2.3314,2.664,5.101,2.5866,2.8988
062213,2014,1.0022,7.318,2.6523,1.339,3.345
062221,2014,0.9679,1.4777,2.9636,1.3532,4.4458
062263,2014,1.8365,5.4992,4.1372,4.7596,1.4337
062266,2014,2.6148,4.2062,10.2226,4.1332,1.761
062290,2014,2.7713,0.8852,6.7671,3.3168,2.4935
062317,2014,1.7817,3.1986,6.8132,5.0732,7.3248
062330,2014,1.9461,1.666,4.71,2.1449,2.695
062337,2014,2.0414,1.8195,3.3477,1.5281,2.509
062374,2014,2.9475,2.8198,6.1628,1.98,2.6746
062378,2014,2.2158,2.1614,3.7282,2.4356,5.7757
062396,2014,0.9589,2.305,2.1596,3.1015,1.9369
062403,2014,2.7292,1.3398,3.011,3.3066,1.7511
062494,2014,2.4148,1.4771,7.626,2.6319,2.0703
062501,2014,2.8976,1.1745,1.2168,2.0624,3.6966
062516,2014,3.1918,3.5873,3.6944,1.3488,2.5137
062523,2014,0.5041,0,0.7607,0,0.5121
062549,2014,0.9856,1.3015,4.2372,3.5011,2.0024
062553,2014,2.6611,1.6652,3.1591,4.5322,2.7037
062557,2014,1.5775,1.2021,2.3037,1.3141,3.6726
062571,2014,2.1716,2.3196,7.86,2.0765,1.992
062602,2014,2.0782,2.8649,6.6171,3.0078,1.3064
062618,2014,6.201,5.3776,1.581,2.1892,3.3272
062626,2014,2.6047,1.7192,3.5781,1.4731,2.9885
062634,2014,2.1763,6.981,10.444,5.3393,2.0153
062654,2014,1.1586,0.8044,1.7345,2.7031,0.8337
062655,2014,1.3714,0.725,1.5197,1.0293,1.1622
062666,2014,1.295,5.3924,6.941,8.465,4.4819
062686,2014,1.7185,1.0869,4.9323,2.6042,5.7534
062689,2014,5.8598,1.2633,3.6767,2.6959,0.6514
062723,2014,4.0911,1.6928,5.3067,2.573,2.3637
062730,2014,2.3058,2.1535,4.7387,2.2641,2.2672
062732,2014,2.3359,2.3682,6.3043,1.7712,1.4831
062745,2014,1.3699,2.0991,4.9948,0.8917,0.8752
062823,2014,3.3019,3.1908,4.0045,7.8061,1.4303
062836,2014,2.4842,2.0202,3.5977,1.0008,3.7114
062897,2014,2.632,2.402,4.5042,8.9985,1.595
062921,2014,4.4839,10.4576,3.0054,3.1886,1.0957
062922,2014,0.2523,0.7434,9.0776,0.6834,6.8151
062923,2014,1.7596,1.9392,5.9556,1.0888,2.4568
062948,2014,2.5583,1.4595,4.438,5.6725,1.4855
062965,2014,1.5393,1.2412,6.3181,6.3653,0.797
062977,2014,3.3457,3.2333,2.4368,5.5414,0.8437
062990,2014,1.1343,3.0119,3.5894,1.6495,1.3962
063000,2014,1.4072,0.6656,3.7537,2.44,4.1367
063057,2014,3.2037,0.9654,5.1352,1.579,0.8053
063058,2014,2.9007,1.6089,7.1323,5.8952,0.9552
063075,2014,1.3496,2.4168,1.1087,1.5184,2.4144
063080,2014,1.8436,3.133,9.9079,3.0835,3.877
063083,2014,1.6952,2.6486,2.7611,6.6558,1.8777
063120,2014,5.7344,2.0347,3.0772,2.8112,1.5855
063123,2014,2.3375,1.6242,2.3208,2.2992,3.6318
063138,2014,2.5925,3.333,3.6365,5.0396,2.4172
063139,2014,2.1282,6.0165,1.1597,0.2305,4.0326
063169,2014,3.2407,3.7351,11.81,3.0506,5.4966
063172,2014,1.3904,2.5744,6.5867,4.5656,2.4597
063185,2014,1.8659,2.381,6.4313,2.3702,4.1836
063186,2014,2.0443,4.2948,9.7006,1.2446,2.6459
063232,2014,1.6227,0.8305,1.745,3.858,1.1263
063265,2014,2.7005,1.0034,1.6833,3.638,2.9307
063288,2014,2.6109,1.5527,3.2062,9.9175,2.1672
063290,2014,2.0407,4.3816,8.4104,6.0553,3.1757
063338,2014,3.0101,2.6241,3.4964,12.7647,0.9182
063405,2014,2.8728,10.1486,3.2149,2.5572,0.4394
063417,2014,2.5543,2.4055,7.5124,3.6437,2.6678
063422,2014,1.2788,1.3843,5.4343,2.4358,0.9784
063447,2014,0.9622,2.0652,4.9421,2.2449,1.4397
063448,2014,8.1464,9.2863,5.6418,8.5844,1.5963
063456,2014,2.9989,3.4241,4.1415,7.1179,1.7891
063476,2014,2.383,0.6329,1.8213,3.3509,0.5252
063477,2014,3.9614,3.3647,5.2665,2.7203,2.1042
063490,2014,2.1437,2.9958,5.0395,3.4891,1.6756
063495,2014,1.4183,1.134,2.5528,2.0363,2.3334
063501,2014,3.281,2.9399,5.2308,3.5761,1.8436
063520,2014,5.8135,3.5791,5.1653,8.3333,1.2926
063527,2014,2.4295,3.2153,4.7805,2.1597,2.358
063531,2014,3.3899,7.0383,11.6134,2.3805,7.3458
063562,2014,2.5878,10.1356,5.1393,6.7792,1.2307
063590,2014,3.535,1.7631,1.6141,1.5762,1.4361
063605,2014,3.0101,1.0242,2.4543,1.556,1.6586
063621,2014,0.2576,1.2773,6.7916,2.3178,2.1538
063639,2014,5.6428,2.8554,3.8852,2.3937,1.0833
063643,2014,0.921,1.7202,7.0304,2.7507,1.1269
063645,2014,2.6834,2.6843,3.5939,1.538,0.8243
063650,2014,1.73,5.3538,5.7335,5.2377,1.6195
063651,2014,1.4602,1.1534,5.9437,0.6849,3.4269
063667,2014,1.8108,5.0872,5.9683,8.6509,2.8881
063669,2014,3.3577,2.5767,4.6313,3.4905,1.7871
063700,2014,3.0948,3.7207,3.4786,4.8543,1.3269
063724,2014,2.9265,3.4917,7.0577,6.7667,2.1131
063725,2014,1.1945,0.6143,1.6732,2.9562,0.9844
063739,2014,1.8108,1.0696,5.7304,2.9359,1.0721
063759,2014,2.5925,1.6114,2.4285,1.4481,1.3362
063763,2014,0.9021,0.8481,4.5989,1.0846,2.0762
063781,2014,2.4519,1.1857,3.0376,3.3748,0.7731
063789,2014,2.7238,5.4975,4.8901,3.0588,0.7801
063847,2014,1.4584,1.5343,2.5351,2.9834,3.5805
063863,2014,2.6952,2.3515,4.7531,4.3338,0.8568
063866,2014,4.2729,4.8575,4.9478,3.473,1.004
063874,2014,2.7104,1.4748,4.9403,3.446,1.5603
063876,2014,1.9745,1.6387,2.2883,1.071,2.3211
063892,2014,2.0445,1.8503,4.7997,3.5846,5.7681
063907,2014,3.5482,1.9887,9.5718,10.3042,1.5737
063919,2014,0.9711,2.4213,4.5816,1.9279,3.5347
063927,2014,1.2291,0.9116,3.932,2.2406,3.9915
063930,2014,2.7795,3.2807,9.7338,11.2357,2.0107
063938,2014,1.8877,2.4986,7.0915,4.3454,4.4169
063952,2014,3.4195,3.0369,6.3989,3.8978,2.5261
063971,2014,2.5009,1.7463,4.1421,6.6339,0.9083
063986,2014,1.7843,4.0654,7.2153,4.5511,6.7402
063987,2014,3.2506,2.4049,5.2648,2.2465,4.0123
064021,2014,4.2574,7.0632,9.6119,5.1642,3.8103
064028,2014,1.6731,3.1334,3.507,7.6285,1.1883
064030,2014,2.43,1.3661,4.0684,1.4823,2.7042
064055,2014,2.0993,2.3462,4.8195,4.7094,2.4885
064061,2014,1.2057,6.0775,4.6447,8.4645,2.1409
064063,2014,1.8108,2.8141,2.3137,0.9499,7.2069
064088,2014,1.5704,2.3877,4.4997,1.2459,4.9373
064102,2014,1.7073,1.5361,5.1358,2.077,1.5392
064107,2014,1.1213,0.6474,2.1005,1.1453,7.7944
064110,2014,0.9713,2.3344,4.6908,1.6386,5.79
064111,2014,1.0431,2.225,2.3211,0.926,3.1854
064156,2014,2.8308,2.1012,6.4404,3.2972,1.8041
064162,2014,1.2766,6.4763,7.3172,2.8333,2.4425
064165,2014,2.7421,2.821,9.2839,5.3991,1.9859
064166,2014,2.8297,4.8895,5.0512,2.9047,1.0201
064175,2014,1.95,1.415,3.4644,2.7143,3.536
064223,2014,1.8345,1.4726,2.7697,3.5144,3.732
064254,2014,1.0148,2.681,1.1611,1.8518,2.6893
064302,2014,1.9313,2.5974,6.1879,6.1541,1.9708
064306,2014,2.0997,1.4714,4.5866,3.7412,2.2525
064327,2014,2.6397,4.458,2.595,2.3273,3.6378
064334,2014,2.3834,5.8296,9.3127,4.5481,1.3964
064340,2014,5.7364,5.7408,1.4894,2.8881,2.3247
064344,2014,2.1613,2.0243,3.7979,2.7784,1.5133
064346,2014,2.2167,1.6974,3.2809,2.1131,1.0962
064356,2014,1.3118,2.604,7.0094,1.0584,5.7519
064389,2014,1.3768,1.1817,2.8319,0.7243,1.8555
064410,2014,1.3742,1.3077,2.7867,2.5087,1.1362
064480,2014,1.743,5.768,10.7882,2.3097,2.8656
064536,2014,1.6581,1.4416,3.5524,1.3571,1.9523
064547,2014,0.4681,2.2831,1.7881,1.8372,0.3593
064552,2014,3.9018,1.7442,5.6125,3.5655,0.7926
064568,2014,2.0202,2.7458,2.1112,3.209,1.4062
064577,2014,5.0305,4.6638,3.7472,3.5909,2.6449
064625,2014,2.271,1.3803,2.2117,1.5696,2.2878
064630,2014,4.6056,2.2938,14.928,4.7276,1.8508
064637,2014,2.0744,1.129,1.6378,0.8585,3.946
064655,2014,2.5913,1.9842,5.7086,1.181,1.3522
064668,2014,1.1632,2.9025,4.2903,4.1102,5.8628
064690,2014,4.3343,1.9734,3.3955,0.8839,3.4872
064699,2014,2.7788,2.3177,2.2221,1.8742,0.8355
064745,2014,1.7893,1.8315,5.0702,4.4484,2.3346
064766,2014,2.1443,6.6175,5.2467,2.1416,2.3244
064768,2014,1.3431,3.5148,6.6416,2.7482,2.8779
064794,2014,1.7227,1.4268,2.1927,3.5742,1.9408
064835,2014,3.0358,2.333,3.4231,1.9197,1.8395
064848,2014,1.8074,1.9061,4.5733,2.9897,4.3713
064850,2014,2.1214,3.7243,6.942,5.3865,1.7091
064857,2014,3.4973,9.0746,5.1837,3.5989,1.7285
064891,2014,1.5806,1.6205,9.7226,2.7578,0.9467
064894,2014,2.99,1.1563,1.3758,1.1152,1.862
064901,2014,3.1021,2.7033,2.9413,3.8216,0.8886
064910,2014,4.3212,1.92,2.8735,0.9618,1.2558
064915,2014,2.7809,1.5225,2.5365,1.8177,2.7875
064925,2014,2.1574,2.1398,5.9492,4.6286,1.8369
064942,2014,0.1674,2.0648,6.6382,2.1766,0.9217
064979,2014,3.9564,2.5883,1.8381,5.3073,0.5658
064997,2014,2.3154,1.1001,2.3046,2.8559,1.4288
065006,2014,2.299,2.191,3.9199,1.9165,3.9299
065009,2014,1.6449,1.3034,3.4355,0.6558,2.0756
065011,2014,3.1447,1.2254,7.7312,3.1974,2.4246
065018,2014,1.573,2.0043,3.2208,1.6673,1.8648
065021,2014,2.2748,3.8485,6.5159,4.4567,4.806
065026,2014,0.9726,1.426,6.6246,1.3723,2.509
065036,2014,2.277,4.9499,12.6638,3.0387,4.7594
065106,2014,2.2308,1.4416,3.5608,4.7241,1.8919
065108,2014,2.7766,1.4265,3.4988,3.7054,1.3001
065142,2014,0.4943,1.1106,5.0663,1.3792,4.037
065220,2014,0.817,1.2638,1.7457,0.683,1.0909
065226,2014,1.4435,0.9018,4.7474,1.6952,3.7509
065228,2014,1.0257,1.5851,3.082,2.5536,0.6105
065248,2014,1.3582,1.7517,2.5003,1.268,1.528
065270,2014,1.2239,1.8201,7.9602,2.1266,3.0851
065275,2014,1.9603,2.5728,3.1446,7.0369,1.0185
065286,2014,1.8753,1.786,7.8053,1.4105,6.4426
065290,2014,1.1317,1.7019,2.5157,2.0745,0.5656
065292,2014,4.8783,3.6097,4.1667,0.4097,2.0357
065343,2014,1.1928,0.8607,2.6458,3.5898,1.5346
065345,2014,3.5105,1.599,3.1822,3.3751,1.5796
065374,2014,6.4059,2.6588,2.1357,1.7899,2.4911
065376,2014,11.1104,8.392,3.9552,1.3525,3.4014
065393,2014,3.6538,1.5285,1.7409,2.6715,1.3043
065399,2014,1.7215,1.2739,2.1559,1.0001,1.9659
065406,2014,0.835,2.4081,4.4886,2.6624,1.171
065413,2014,2.8736,2.3539,6.5992,1.8914,5.2213
065417,2014,2.6138,1.0238,9.1704,2.7667,1.3892
065421,2014,1.2064,2.7559,5.3405,5.2539,2.535
065430,2014,1.1322,3.3904,7.0658,3.74,1.3297
065459,2014,1.7406,1.4699,6.5679,3.1249,1.7666
065526,2014,4.9381,1.8143,2.9477,1.5833,1.3581
065540,2014,4.9662,5.9085,4.9853,4.0329,2.4653
065552,2014,6.6354,4.8317,8.2072,6.6255,3.2354
065556,2014,4.447,1.9114,2.7582,2.0816,0.6621
065587,2014,0.7969,2.9005,7.0666,3.0969,2.0261
065590,2014,0.9126,1.3198,2.2106,1.2075,2.4062
065605,2014,3.5213,1.4076,6.598,7.6551,2.903
065607,2014,1.5674,1.2964,1.4874,0.3608,1.7173
065609,2014,2.2022,2.327,5.8706,3.0234,5.9005
065613,2014,1.7425,2.2321,6.029,2.4583,2.5437
065614,2014,3.3391,4.319,5.6344,3.7934,5.8348
065615,2014,2.3721,1.8824,4.8593,3.9202,1.0341
065640,2014,1.6953,0.9319,1.3149,1.4603,1.034
065643,2014,1.97,1.3944,6.0315,0.5476,3.208
065675,2014,3.5324,8.6403,3.5359,3.6565,4.3427
065689,2014,2.0488,1.2229,3.813,2.8695,0.6888
065702,2014,1.7762,1.1138,2.5523,1.558,2.8395
065710,2014,1.7179,1.2648,2.2386,0.9354,1.1728
065718,2014,2.4256,0.7171,3.1028,2.5295,1.8304
065729,2014,2.4421,3.916,4.2802,1.7219,4.1055
065732,2014,2.3897,1.3719,3.1517,7.3593,0.8248
065739,2014,0.1888,0.7755,3.6116,0,1.5791
065772,2014,1.5712,1.5058,4.4958,2.7916,2.0716
065812,2014,4.2073,4.7325,7.0969,3.5547,2.3012
065831,2014,1.2887,1.3588,4.1617,3.2125,1.8933
065850,2014,4.2503,3.7815,9.9619,4.5328,2.2116
065867,2014,2.0982,2.9162,2.8832,1.0204,6.2754
065872,2014,3.0538,6.3514,4.0788,3.406,1.5387
065886,2014,2.4223,8.7588,10.848,7.815,1.5129
065899,2014,5.1331,6.1886,11.292,3.6653,7.7781
065905,2014,3.1078,3.2299,5.0333,4.9569,2.4021
065930,2014,12.0974,5.8504,3.8451,19.851,0.8286
065937,2014,5.0243,4.4348,4.2779,2.0638,3.4492
065944,2014,2.0879,1.4795,2.6576,3.0816,0.8077
065969,2014,2.6857,0.9277,2.2867,2.5971,3.1109
065986,2014,2.3782,2.2228,5.2164,2.2018,4.4412
066001,2014,1.3506,2.2451,10.5614,1.3567,1.5309
066016,2014,1.8902,0.7025,6.0835,1.3401,1.4014
066029,2014,2.2108,1.7757,2.5229,1.7069,1.5827
066032,2014,0.9012,2.7337,4.2307,1.3596,2.5112
066065,2014,2.4909,1.4518,3.5397,2.0411,2.0624
066085,2014,2.9837,1.7717,3.1716,1.0127,0.5105
066228,2014,1.8636,1.5727,3.8504,1.0649,1.4224
066235,2014,1.7628,2.3398,1.4863,3.0812,1.0613
066268,2014,1.4853,4.4762,6.8386,3.7856,3.3969
066281,2014,1.4869,0.9381,2.4447,3.6611,0.3085
066285,2014,1.8251,1.2554,2.5778,2.6898,0.421
066290,2014,2.0102,1.4583,2.4521,1.5858,3.567
066318,2014,1.4612,3.2879,6.0863,3.0142,7.8991
066319,2014,1.7348,2.3738,2.1152,1.2842,4.0636
066326,2014,2.8849,3.4638,6.417,3.9169,6.6366
066354,2014,2.2542,2.2287,3.9812,3.2186,1.0368
066366,2014,2.0112,4.9293,2.4169,2.4626,1.2395
066368,2014,4.4088,3.4658,5.661,1.8435,3.1679
066374,2014,2.2073,5.0553,3.1908,5.4281,1.465
066376,2014,3.5571,2.4524,4.8065,2.4708,1.2356
066379,2014,2.6466,1.95,6.2453,7.0525,1.4298
066393,2014,0.8329,1.443,4.9107,0.7799,2.048
066446,2014,1.3712,2.1069,3.7497,1.4933,2.0471
066544,2014,1.5143,2.2437,3.1517,2.4108,2.2724
066586,2014,1.7783,2.3292,6.6466,4.7142,4.3613
066588,2014,2.5464,4.5843,7.7378,2.0989,1.594
066599,2014,3.6374,2.0564,3.6963,6.2643,0.8756
066630,2014,1.0394,4.8086,4.5981,3.4637,2.8541
066654,2014,2.7056,3.6065,1.5508,3.5094,0.3742
066686,2014,3.9875,1.9227,4.5407,2.6755,3.8039
066697,2014,2.9748,6.2564,6.3648,4.6312,1.7495
066708,2014,1.2287,3.4655,5.5365,1.3468,2.8014
066731,2014,4.65,1.9305,3.8559,3.3954,0.9453
066927,2014,0.5449,0,3.1318,0.8188,1.5505
090992,2014,1.3684,2.1639,6.9545,4.2876,1.8663
092090,2014,4.605,2.0793,3.1713,2.1704,0.9085
100080,2014,1.7895,1.4645,3.1604,1.7126,0.9767
100095,2014,2.2758,1.5416,1.5538,3.5109,1.9081
100103,2014,2.6037,3.2673,1.8814,3.1498,1.9074
100135,2014,2.3433,3.4047,6.5741,1.6159,2.6484
100165,2014,2.7637,1.8266,4.5142,2.3527,1.9705
100243,2014,1.7771,1.5565,2.7203,0.9348,0.9019
100338,2014,0.6776,3.015,5.2781,2.6895,1.1483
100401,2014,2.5415,3.6459,12.1712,2.1111,6.5247
100418,2014,1.7436,4.1924,2.4046,2.624,0.9536
100465,2014,2.7408,2.2693,4.1057,4.7189,1.9681
100477,2014,1.614,0.5077,2.2873,0.8313,2.1167
100572,2014,2.808,3.7519,13.3132,6.512,3.0257
100581,2014,2.0956,1.857,5.9016,3.1288,1.4907
100609,2014,1.9718,1.017,1.7577,0.8485,3.0211
100644,2014,4.7822,1.7363,4.1835,3.0439,1.6834
100737,2014,3.8566,2.7449,4.1068,2.7934,2.6911
100760,2014,3.0895,2.3797,5.8898,1.9641,1.9308
100781,2014,3.5812,3.4741,6.9015,3.0826,2.2081
100862,2014,1.5114,1.1851,1.8791,3.4152,0.9043
100873,2014,1.9673,5.4315,9.0111,3.2268,1.1726
100953,2014,4.9384,2.7248,2.4467,2.0967,1.5717
100956,2014,3.1779,1.9943,3.5463,1.5997,2.2982
101020,2014,3.0335,1.5291,1.9747,2.2519,1.5183
101096,2014,3.4085,5.3974,5.3392,2.192,3.2258
101202,2014,2.2645,1.0223,3.1721,2.4773,2.2817
101204,2014,3.8316,2.9788,3.7954,2.2362,1.1348
101206,2014,4.4247,4.0622,8.0068,5.9186,1.7769
101264,2014,2.9898,3.4854,7.18,2.5962,1.1914
101292,2014,5.3878,4.0474,5.9004,3.6047,1.7585
101310,2014,1.879,2.8442,3.3599,2.0623,1.1764
101317,2014,2.825,1.5962,4.276,2.4985,1.6608
101352,2014,1.7725,1.9998,6.3514,1.7289,4.7984
101361,2014,2.2376,0.8791,4.4228,1.9575,1.5803
101475,2014,3.9925,4.5923,3.9334,2.5199,2.4596
102089,2014,2.1624,1.8367,3.9633,2.5795,1.0884
102341,2014,4.864,3.5617,1.9153,3.628,1.8877
102345,2014,2.0455,1.1968,2.7648,1.2651,1.789
102422,2014,1.24,1.5697,2.9915,1.025,1.6752
102523,2014,1.8444,1.1595,2.4185,0.7161,1.9075
102696,2014,1.1475,1.2694,5.0885,0.4874,1.4554
102704,2014,2.6175,2.5356,3.3971,4.157,4.4643
102983,2014,2.2698,1.7211,2.6255,1.0887,1.5989
103487,2014,3.5088,2.6005,13.6888,5.0464,11.0386
104432,2014,3.1326,1.2122,7.4699,3.3342,1.5884
104467,2014,0.995,3.5458,2.6679,2.7082,2.6613
104833,2014,1.7895,1.2445,4.0159,2.6878,1.6932
105089,2014,2.4119,2.6483,2.1715,1.0286,1.1528
105365,2014,2.0261,2.3704,3.9695,2.6856,3.7775
105483,2014,2.577,2.3247,4.6545,2.8419,4.9451
105590,2014,1.3516,1.1623,3.2253,1.5976,4.9421
105595,2014,3.0507,1.5768,4.4287,1.8362,1.3951
105632,2014,1.0188,2.1783,1.5706,2.6304,1.4159
105861,2014,1.6855,1.0524,2.8299,0.6357,1.8613
105936,2014,1.943,1.7212,6.1466,2.5351,1.2363
105950,2014,2.0733,2.6255,4.7262,1.8852,7.6944
106112,2014,1.3464,3.619,2.8465,2.5089,1.4425
106156,2014,2.0871,1.5545,5.7278,3.4822,2.3567
106464,2014,1.4763,2.3768,2.1447,0.9777,2.2625
106709,2014,3.2077,2.1016,6.1842,4.4199,2.288
106815,2014,2.6573,4.5509,4.4364,2.8546,1.0403
107098,2014,1.0465,4.0608,1.5095,3.1835,2.1372
107107,2014,2.1419,2.0589,2.6406,1.3381,3.2981
107213,2014,1.2597,2.4974,3.2401,0.2615,3.1731
107590,2014,4.7997,5.3769,3.6028,1.9414,2.6217
108218,2014,2.0359,4.332,5.9225,2.2668,3.3886
108297,2014,2.0128,1.3561,2.4268,1.1868,2.4496
108348,2014,4.1688,3.1301,3.4544,2.755,4.474
108391,2014,2.122,3.457,2.4706,1.9853,4.8583
108645,2014,1.2773,1.2002,2.9787,1.1791,2.1114
108693,2014,2.9235,4.3387,4.0464,5.8243,1.9585
108768,2014,3.431,1.7241,2.4696,1.6728,1.0131
108804,2014,3.286,0.7388,2.47,1.5439,2.5296
108831,2014,2.293,3.462,5.0188,2.0168,5.3698
109079,2014,2.1302,3.8161,10.178,7.715,1.8965
109084,2014,1.4163,0.9949,2.5786,1.9993,1.7091
109179,2014,0.7395,3.1286,7.3783,0.8572,2.2689
109826,2014,2.8787,2.2164,14.8378,4.1796,1.958
109919,2014,4.0877,1.6801,4.2595,11.0268,1.9696
109926,2014,1.8968,0.8881,1.5727,2.0629,0.5676
110039,2014,1.0034,2.2245,5.1257,0.8664,3.1814
110065,2014,1.6142,0.6632,2.6697,2.1583,0.9929
110179,2014,2.4617,1.9741,3.6278,3.6721,1.2962
110529,2014,6.0353,1.0932,9.2837,2.7374,9.11
110566,2014,2.5738,1.649,2.7405,1.899,1.3178
110620,2014,1.9733,5.2702,5.7776,2.6593,1.7248
110685,2014,4.2693,2.2676,4.3648,2.8087,2.7547
110728,2014,2.6464,2.5586,3.3537,1.8258,1.5218
110732,2014,1.4901,0.8041,1.5893,1.7003,1.633
110760,2014,1.1047,1.7565,1.7153,1.0251,2.6127
111000,2014,1.4148,1.9972,6.1492,3.1197,2.4872
111064,2014,1.5709,3.2039,4.8915,8.431,3.531
111103,2014,1.9627,1.1937,3.6954,1.976,2.3214
111486,2014,1.4361,1.3242,6.5492,1.4518,3.2526
111491,2014,0.9473,3.0817,2.7133,1.4888,0.7098
111534,2014,5.3024,3.1906,13.4608,11.3616,7.5062
111631,2014,1.8495,3.681,12.7544,3.494,1.9045
111662,2014,1.8754,1.0563,10.1254,2.536,1.5448
111779,2014,1.5023,0.9462,2.2519,4.8305,1.5536
111864,2014,1.4988,2.5789,7.2501,2.7019,1.6793
111873,2014,2.9088,1.5977,10.2195,2.3195,2.053
111880,2014,2.4725,3.2674,7.9157,2.7443,4.4112
111941,2014,1.5923,1.6714,1.906,0.9252,1.684
111965,2014,1.7839,6.5782,5.2179,2.225,1.4071
111974,2014,2.5799,1.1802,4.8818,5.9008,0.8099
112030,2014,1.8061,3.3408,9.5709,3.8198,1.7069
112034,2014,3.2139,3.7029,5.0873,2.22,4.0166
112111,2014,1.3485,2.1934,6.8221,9.3525,1.847
112116,2014,3.0749,4.399,2.3282,1.8229,1.7692
112158,2014,1.4038,1.7773,6.6965,1.0208,3.603
112168,2014,2.5247,0.8405,3.3392,1.746,3.6904
112402,2014,2.0436,4.0092,7.8288,6.9481,3.4788
112624,2014,3.4076,2.7867,8.8681,5.0918,3.2225
112754,2014,1.9948,2.3675,3.0909,1.252,0.6859
112759,2014,3.4379,3.159,6.7743,7.5741,6.4463
112774,2014,3.075,5.3825,10.6788,3.7625,3.7426
112819,2014,4.1054,2.4915,5.3075,2.4866,3.9898
112876,2014,2.1949,1.4701,2.72,1.1681,3.6808
112881,2014,1.7508,8.9061,3.236,3.7603,3.4049
113269,2014,2.0354,3.6554,8.5694,5.4583,6.8057
113362,2014,2.401,2.7468,15.1284,1.7108,3.3841
113419,2014,2.2243,2.5237,6.1954,2.3355,1.8781
113490,2014,2.4142,1.5859,3.203,1.4151,3.9177
114415,2014,7.7385,2.8353,1.1895,1.555,1.757
114524,2014,2.7822,2.8752,12.2265,4.5156,1.4696
114608,2014,2.2504,1.6081,7.8366,7.2175,0.9552
114628,2014,4.3666,3.589,4.3512,2.6691,0.7625
114698,2014,3.1003,1.7055,6.5531,1.9272,6.2786
